track_name,artist_name,frequency,song_ids,release_date,popularity,images,preview,acousticness,danceability,energy,key,instrumentalness,liveness,loudness,mode,speechiness,valence,tempo,time_signature,label
Nuketown (feat. Juice WRLD),Ski Mask The Slump God,7,74lnM5V6ecvoTPV0fvptx9,2018-11-30,75,https://i.scdn.co/image/ab67616d00004851e62c8561e3b1bd9ad952ce01,https://p.scdn.co/mp3-preview/da11f9c01a49d388f5a7a837fb7077fefb70942a?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.113,0.808,0.617,10,0.0,0.734,-9.32,0,0.442,0.632,149.962,4,clare
Numb Little Bug,Em Beihold,44,3o9kpgkIcffx0iSwxhuNI2,2022-01-28,77,https://i.scdn.co/image/ab67616d00004851dc0353a5801934f9a4bac01d,https://p.scdn.co/mp3-preview/dbe07d9f505a7c36f2de949e1adbdad93419bc82?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.327,0.742,0.527,8,0.0,0.25,-6.892,0,0.0769,0.638,84.974,4,clare
O.O.C.,The True Blue,20,69MRj4E8bEbIHVXASMWneS,2017-06-28,38,https://i.scdn.co/image/ab67616d00004851e07b02eb43f6d8c7f5359a85,https://p.scdn.co/mp3-preview/288227f3df0fe28cb187974893c14316a10ab34c?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.106,0.524,0.595,9,5.91e-05,0.0846,-5.651,0,0.0252,0.251,86.487,4,clare
OTW,Khalid,6,6Hgh47WXVKtXN5zGOu0hjI,2018-04-20,73,https://i.scdn.co/image/ab67616d000048519766f79668e76238a1c13e2c,https://p.scdn.co/mp3-preview/d3d1ff93cd56b3d09367607742671439126c7e2c?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.183,0.652,0.678,2,3.26e-05,0.106,-6.183,1,0.0541,0.28,72.989,4,clare
Ocean (feat. Khalid),Martin Garrix,6,3nc420PXjTdBV5TN0gCFkS,2018-06-15,68,https://i.scdn.co/image/ab67616d00004851b800b91af812df0ce0dd2883,https://p.scdn.co/mp3-preview/7b3212db10b49e47c4909cc203ca220a8702f77d?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.584,0.506,0.693,0,9.58e-05,0.0891,-7.265,0,0.0412,0.221,139.912,4,clare
OctaHate,Ryn Weaver,5,7JVfDagtyWy9bYsaf37H9K,2015-06-02,48,https://i.scdn.co/image/ab67616d000048512262f81d3008feb57a745e16,https://p.scdn.co/mp3-preview/dd8cb7b02a7e9a5b2bbef0b73a36fbde0675a3c5?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.593,0.617,0.672,6,1.31e-05,0.106,-6.274,1,0.0603,0.361,79.979,4,clare
Often - Kygo Remix,The Weeknd,3,27NV2KxoQ8WuLMqlTDI61F,2015-04-07,66,https://i.scdn.co/image/ab67616d00004851cc453150b04581f1295e1e36,https://p.scdn.co/mp3-preview/6902028133efaed8715aea7d42a32656493c6222?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.123,0.523,0.491,7,0.0,0.331,-9.876,0,0.0491,0.408,80.156,4,clare
Oh Devil,Electric Guest,7,1kcfGBb6kSrGqNIMW7rAlB,2017-02-17,56,https://i.scdn.co/image/ab67616d00004851a06911645b978c17372c9158,https://p.scdn.co/mp3-preview/f2e486db3b422c91c10552a47df2c8ae7cec6d09?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.122,0.903,0.532,7,0.0345,0.176,-7.188,0,0.0593,0.701,96.991,4,clare
Oil and Water,Lights,4,0IrIsWdmOjJo9QiaiXvyEE,2014-09-19,24,https://i.scdn.co/image/ab67616d0000485170a8499e84de677cd5fb84c6,https://p.scdn.co/mp3-preview/326920e4bb62fb6345bfbf88c52e4c730896f6b4?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.185,0.533,0.664,10,0.00162,0.0733,-5.73,0,0.0394,0.539,137.98,4,clare
Old 45's,Chromeo,4,3tynLfCMPGbkMKLm9p960T,2014-05-12,41,https://i.scdn.co/image/ab67616d00004851eec71f36d81a389bed7e545b,https://p.scdn.co/mp3-preview/711c3876c59fc7ea7a67962510c36732d9486889?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.164,0.817,0.654,8,0.00194,0.21,-6.786,1,0.193,0.597,95.984,4,clare
Old No. 7,Jez Dior,4,1rYz2U8gIcdvseCWAWotoN,2014-11-18,43,https://i.scdn.co/image/ab67616d000048512bdfc8c8f12bc611b43b87f2,https://p.scdn.co/mp3-preview/de024b909d8039585354835f821130065978b554?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,8.29e-05,0.561,0.597,4,3.47e-05,0.107,-9.221,0,0.0464,0.0902,90.079,4,clare
One Margarita,Luke Bryan,13,6NhS5LwYbJ6xD7BGvlWRJO,2020-03-13,64,https://i.scdn.co/image/ab67616d00004851c2a11891f48798bb10ba75ac,https://p.scdn.co/mp3-preview/1a0abcdf5f184a9b1e4f2b6cfe2f67ad84d08226?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.0969,0.641,0.842,9,0.0,0.169,-4.872,1,0.0464,0.738,89.997,4,clare
One More Weekend,Audien,3,0dzKKW6FzIT7C38BdQBbgw,2017-03-31,48,https://i.scdn.co/image/ab67616d00004851344d95430d92c16a32ceaec8,https://p.scdn.co/mp3-preview/30f5d0ef1d2df98f085779cb93ca9033cc6cc608?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.387,0.667,0.899,2,0.0,0.0712,-2.144,1,0.0411,0.389,110.005,4,clare
One Number Away,Luke Combs,4,4gB7HrYHbJVJ5RFOjxmoq4,2017-06-02,71,https://i.scdn.co/image/ab67616d00004851b7578013decfa174e30dc298,https://p.scdn.co/mp3-preview/b26bfa08c262f016be1c6cb3f8284b1b53ffdca6?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.00585,0.544,0.781,6,0.0,0.191,-6.16,0,0.0311,0.527,144.075,4,clare
One Right Now (with The Weeknd),Post Malone,4,00Blm7zeNqgYLPtW6zg8cj,2021-11-05,79,https://i.scdn.co/image/ab67616d000048514158fe41143182ec16ead070,https://p.scdn.co/mp3-preview/09db73c51ca8669f81e8b717d0e5d42008beb08f?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.0361,0.687,0.781,1,0.0,0.0755,-4.806,1,0.053,0.688,97.014,4,clare
One Week,Barenaked Ladies,15,29hBRadFZf9QTGRHZmxm65,1998-07-07,68,https://i.scdn.co/image/ab67616d000048517d2055190ae60ffa4c74d13c,https://p.scdn.co/mp3-preview/11905aed949d3f7a0a15cd31b1ec3d0999d07407?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.00854,0.702,0.898,9,0.000154,0.0917,-6.003,1,0.0373,0.731,112.845,4,clare
Only You - Midnight Kids Remix,Parson James,8,0VqCGp1yoLO5511esxNdlI,2018-02-09,33,https://i.scdn.co/image/ab67616d0000485119127bf40ea9d20ab0041408,https://p.scdn.co/mp3-preview/3abbf6887d6a8d98f531e98fc15c686e4f27ad38?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.319,0.581,0.629,4,0.0,0.0563,-5.81,1,0.0366,0.396,97.955,4,clare
Ooo La La,Dave Patten,4,4hrDdPtK4nb5z1K23u7LV4,2016-08-21,32,https://i.scdn.co/image/ab67616d00004851764997939afd767738d123d0,https://p.scdn.co/mp3-preview/3773186990e899df6cc8049905d3a014ca929b51?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.0339,0.57,0.735,1,0.0,0.0668,-7.746,1,0.159,0.846,168.209,4,clare
Ophelia,The Lumineers,38,3d8y0t70g7hw2FOWl9Z4Fm,2016-04-08,75,https://i.scdn.co/image/ab67616d00004851cd34380a48c22de3d0e475de,https://p.scdn.co/mp3-preview/10d0d5dee8d899a8f422c358fdab81ab07fde44a?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.613,0.664,0.573,5,0.000363,0.0857,-6.519,1,0.0277,0.566,76.023,4,clare
Outnumbered,Dermot Kennedy,11,6UjZ2Yx2g2a52XxiA8ONxZ,2019-06-13,65,https://i.scdn.co/image/ab67616d00004851fc3f07299bdbddc97184d964,https://p.scdn.co/mp3-preview/a5e98b0382de881edad38ee92cec2d2514bdb91b?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.247,0.614,0.684,0,0.0,0.0976,-5.79,1,0.157,0.258,156.85,4,clare
Over You,Daughtry,7,2R5uY1gbIKzGB1yAOH067s,2006,60,https://i.scdn.co/image/ab67616d0000485191eca63cca2e2a766e78f705,https://p.scdn.co/mp3-preview/a279bdc7947f96b2131f29239d791119fd3868d1?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.0174,0.425,0.922,3,0.0,0.104,-2.6,1,0.0412,0.564,156.045,4,clare
PERCS | PERCZ,Denzel Curry,13,2NjeQLvFsfeKdZoA7dbfL1,2018-07-27,51,https://i.scdn.co/image/ab67616d000048517d05dd3ebb77cc048d66b294,https://p.scdn.co/mp3-preview/f3da41974468273e7260960b37e60a2feda11d1c?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.0222,0.707,0.617,6,0.0,0.345,-8.446,0,0.21,0.534,160.003,4,clare
Pacific Coast Highway (feat. Max),Two Friends,6,2D46ZWkdCNSNQroziw6Whi,2017-02-24,36,https://i.scdn.co/image/ab67616d000048512c1445039018b49996cbea16,https://p.scdn.co/mp3-preview/e523e64b0cd3a3c49df9215a1772ab77e93442fe?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.138,0.731,0.48,2,0.0,0.127,-6.779,1,0.17,0.644,120.043,4,clare
Paper Rings,Taylor Swift,10,4y5bvROuBDPr5fuwXbIBZR,2019-08-23,81,https://i.scdn.co/image/ab67616d00004851e787cffec20aa2a396a61647,https://p.scdn.co/mp3-preview/bb277b293475abf0e68a0b079a0b6e4b5966575a?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.0129,0.811,0.719,9,1.36e-05,0.0742,-6.553,1,0.0497,0.865,103.979,4,clare
Paradise Awaits,ZHU,5,7w0RvC8LO5xpj3klbbS9rG,2014-09-11,39,https://i.scdn.co/image/ab67616d00004851a5aa7beadbc1f93d0ec01f23,https://p.scdn.co/mp3-preview/5897e8928724c028a2c7261c9b1c84e4350dd452?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.118,0.865,0.539,6,0.0832,0.103,-7.817,0,0.174,0.41,123.976,4,clare
Paris (Ooh La La),Grace Potter & The Nocturnals,16,34saS5yPSyoZ6QYwC7YGfe,2010-01-01,48,https://i.scdn.co/image/ab67616d0000485169194b48ac7819fb4b540f2a,https://p.scdn.co/mp3-preview/056d79f908a1f00a6aa17ad65b465d754e953526?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.00778,0.599,0.866,4,9.99e-05,0.234,-2.702,1,0.0596,0.872,90.931,4,clare
Peer Pressure,James Bay,4,4RE3vueod5PL48rvHtuu9C,2019-05-10,67,https://i.scdn.co/image/ab67616d000048514b32688c63234ca628de1cc9,https://p.scdn.co/mp3-preview/f864fcf6c94335f86b83530ce0c6d658322b9228?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.0299,0.631,0.715,1,0.0,0.122,-6.083,0,0.0277,0.42,135.826,4,clare
Peter Pan,Kelsea Ballerini,5,2wqXQjOmQ9KoBm9Ssgt4Fo,2015-05-18,64,https://i.scdn.co/image/ab67616d000048517cc5cee7a9cce28c932661c8,https://p.scdn.co/mp3-preview/ec44f02791b952cb0adc55b9fb8ebe7dad41518b?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.0284,0.514,0.659,1,0.0,0.266,-6.142,1,0.0309,0.463,76.483,4,clare
Petrouchka (feat. PLK),Soso Maness,33,24l2mDpWEmA7gWgmFJ8CIG,2021-06-03,56,https://i.scdn.co/image/ab67616d00004851d98c5e83fad1d1e9164364d5,https://p.scdn.co/mp3-preview/71d9e31f37e4f3f685a22dd316703b2958ae32e6?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.0597,0.624,0.802,6,0.0,0.252,-4.818,1,0.311,0.818,133.888,4,clare
Plans,Elephante,3,3Zx07k3IUO99TVIBBYo3KZ,2016-09-13,44,https://i.scdn.co/image/ab67616d0000485181e7b76f8d878c2f83a84502,https://p.scdn.co/mp3-preview/0660509331a4e255d9fd6807836433c4e80b6005?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.191,0.594,0.703,3,1.14e-06,0.129,-5.305,1,0.0671,0.338,123.939,4,clare
Playing Games,Summer Walker,44,4hWgC5BV5M7EtTleKVXNxw,2019-10-04,69,https://i.scdn.co/image/ab67616d00004851b5ed9187ac7f8aa281a547e3,https://p.scdn.co/mp3-preview/e3a3fa3daff6ae5f229450e91a40a431ec8f1726?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.7,0.759,0.413,11,0.0,0.14,-7.282,0,0.0494,0.403,115.893,4,clare
Plot Twist,Marc E. Bassy,3,5wJL4o7k8m02m6ZM9KT0ir,2017-10-13,49,https://i.scdn.co/image/ab67616d0000485114bdd6eb2d059232add0a0a8,https://p.scdn.co/mp3-preview/54f9e6ec9f75830edd479d465c0ad4cbaf9a80da?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.113,0.543,0.644,1,0.0,0.0733,-5.952,1,0.333,0.706,97.41,4,clare
Portugal,WALK THE MOON,14,3MYWKl8ScgDu3sAvyneMCG,2014-12-02,46,https://i.scdn.co/image/ab67616d0000485143294cfa2688055c9d821bf3,https://p.scdn.co/mp3-preview/ba1c358cd3eeb8b28b989d5dbb57dca45e2aa68b?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.00749,0.446,0.881,2,0.0,0.13,-4.368,1,0.0545,0.415,169.889,4,clare
Post Malone (feat. RANI),Sam Feldt,8,0qc4QlcCxVTGyShurEv1UU,2019-05-24,67,https://i.scdn.co/image/ab67616d0000485154de16ac6dc5346bfc1187f5,https://p.scdn.co/mp3-preview/7d73ccf313d752e359f5286de5555dd783c02720?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.0771,0.59,0.642,7,0.0,0.105,-3.87,1,0.122,0.651,107.356,4,clare
Power Over Me,Dermot Kennedy,26,4tViDtaHuSLnh7HVJTrKhs,2019-10-04,70,https://i.scdn.co/image/ab67616d00004851c9fec49c8930fb10e4756dfe,https://p.scdn.co/mp3-preview/1eda32717b34d2fef19b5790b80d2d4ce51e25d4?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.0518,0.319,0.841,9,0.0,0.106,-4.232,0,0.147,0.483,173.868,3,clare
Power Trip (feat. Miguel),J. Cole,4,2uwnP6tZVVmTovzX5ELooy,2013-06-18,77,https://i.scdn.co/image/ab67616d00004851c1bb124f993488cf21b269fc,https://p.scdn.co/mp3-preview/9386aa25ead3c1d1bb4c3add56fbcaab63a3c8e9?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.324,0.667,0.608,1,0.000198,0.426,-7.054,1,0.216,0.475,99.992,4,clare
Prends ma main,GIMS,22,32mh68dSJquytIBqAHzjxW,2021-12-03,41,https://i.scdn.co/image/ab67616d0000485187c130205452a277a2c60811,https://p.scdn.co/mp3-preview/3db9087fe74070081ccec7bdb9bdf4c30ff6e921?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.463,0.848,0.598,8,2.09e-06,0.139,-5.263,0,0.0379,0.628,100.927,4,clare
Pretend (feat. A$AP Rocky),Tinashe,4,6phKkVuSzTNEriX3uciCb5,2014-10-01,44,https://i.scdn.co/image/ab67616d0000485181a584f39cad5c1c6a6e9e50,https://p.scdn.co/mp3-preview/9d6b7279d1f5128a90b58924754de0acc91fb3d3?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.269,0.384,0.45,6,2.52e-05,0.138,-10.485,0,0.193,0.0874,89.598,4,clare
Pretty (feat. Che Ecru),Hypercolor,8,0YOfjQ60ePHRDVq4NaspZD,2016-07-14,35,https://i.scdn.co/image/ab67616d000048515c5a0a7cf274f2f03d3c036e,https://p.scdn.co/mp3-preview/3fd12ab5c4a303483a31f70029c80de464bccd12?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.417,0.681,0.597,0,0.0,0.0433,-6.21,1,0.0859,0.345,120.008,4,clare
Pretty Stranger,Prismo,3,0FIWE6OTbU91O9CP59n7pa,2017-11-10,38,https://i.scdn.co/image/ab67616d000048514624143642aa27d5a7f78048,https://p.scdn.co/mp3-preview/3ca9d2f37dce0cc96fe26b91e7e2e8b34d7ad95e?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.0173,0.727,0.756,11,0.00211,0.146,-9.138,1,0.0365,0.218,99.972,4,clare
Put It in a Song,Taylor Acorn,3,2KWgIJULskQMZ6ktJGjKGo,2017-11-17,34,https://i.scdn.co/image/ab67616d0000485123467eaa47001c29dcb04471,https://p.scdn.co/mp3-preview/5aceb7c465a395cad1f28976f8fa6b36a39f9e5d?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.172,0.477,0.738,6,0.0,0.154,-4.225,1,0.0713,0.771,184.131,4,clare
Put It to Bed,JHart,4,5KfDCX3PEyU4gJ81n2Mtz9,2018-06-22,31,https://i.scdn.co/image/ab67616d00004851b9d9e5359d530cde9fcbbb66,https://p.scdn.co/mp3-preview/256abd92f7cc1a3287648955e418b6b622f9449b?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.386,0.756,0.463,1,0.0,0.27,-5.759,0,0.0664,0.433,119.935,4,clare
Puzzle Heart (feat. 初音ミク),Mr.Kitty,24,7lHcynqDBCAPtwArMqhxrU,2019-05-24,42,https://i.scdn.co/image/ab67616d00004851fbca5df3ed1da054c0391957,https://p.scdn.co/mp3-preview/b70370b0acca6dfa1a88bdfbb9dff84bf8362700?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,8.06e-05,0.555,0.795,1,0.0177,0.158,-8.46,0,0.0327,0.119,128.034,4,clare
Queen's Speech 4,Lady Leshurr,4,2l4UVfs8CyBJWLqUmjekDw,2015-07-31,45,https://i.scdn.co/image/ab67616d0000485125adfdc3d288f6d7d2cde5ba,https://p.scdn.co/mp3-preview/32acc7298cf4ed13af96fac7477cb0607f39894e?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.141,0.661,0.531,7,0.0,0.136,-10.113,0,0.548,0.672,93.287,5,clare
Quit You (feat. Tinashe) - ToWonder Remix,Lost Kings,6,0y54j3QRaTXoPercd3tRdU,2017-06-01,24,https://i.scdn.co/image/ab67616d000048519390a62c5b48856e766e838a,https://p.scdn.co/mp3-preview/0dab2a0319a10121276448dc5305509d2b584ede?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.0101,0.499,0.747,5,0.000608,0.413,-4.627,1,0.0467,0.54,97.76,4,clare
R U Mine?,Arctic Monkeys,33,2AT8iROs4FQueDv2c8q2KE,2013-09-09,82,https://i.scdn.co/image/ab67616d000048514ae1c4c5c45aabe565499163,https://p.scdn.co/mp3-preview/c17fdaa857fb355d58e5da0f5c4c191cb4cdd33f?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.00616,0.288,0.758,6,0.0,0.303,-5.692,0,0.0371,0.619,97.094,4,clare
REDMERCEDES,Aminé,10,4X70hLzIDfY5T2BcsOcv6Q,2017-03-03,56,https://i.scdn.co/image/ab67616d00004851400f50c69b125a9b9334d4e5,https://p.scdn.co/mp3-preview/ca3fbda72617978d0f2a2afb235e1185df1b70ae?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.00639,0.816,0.63,1,0.0304,0.173,-5.729,0,0.183,0.599,101.997,4,clare
REEL IT IN,Aminé,5,5qHirGR7M9tdm6C17DlzSY,2018-08-15,75,https://i.scdn.co/image/ab67616d00004851a52fb68f00620e45ed7467c5,https://p.scdn.co/mp3-preview/223c9178721ebee4fca26866657b84853a0be917?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.073,0.754,0.342,10,0.0,0.193,-8.677,0,0.0991,0.423,128.981,4,clare
ROXANNE,Arizona Zervas,4,696DnlkuDOXcMAnKlTgXXK,2019-10-10,77,https://i.scdn.co/image/ab67616d00004851069a93617a916760ab88ffea,https://p.scdn.co/mp3-preview/fb038785189bb62741f4be5d5c761291fcac640a?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.0522,0.621,0.601,6,0.0,0.46,-5.616,0,0.148,0.457,116.735,5,clare
Ramen & OJ,Joyner Lucas,68,4TIqzdAssasqx3DAe6cG9J,2021-04-30,74,https://i.scdn.co/image/ab67616d000048514fd8e64469ff9dd01faf50fe,https://p.scdn.co/mp3-preview/9911ae027c5cd3c3760c33fa91ff603a97b33a18?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.492,0.597,0.571,1,0.0,0.093,-6.205,0,0.293,0.165,106.196,3,clare
Ready for Love (feat. Chloe Angelides) - TAI Radio Mix,Felix Cartal,3,3WMmyXoodtlZpekSKULY49,2014-06-10,7,https://i.scdn.co/image/ab67616d00004851a647b9f8b56cfde3150e9661,https://p.scdn.co/mp3-preview/490f955917ad79ffc559ab8e7e3434d08eddf0a3?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.000187,0.62,0.889,5,9.3e-05,0.338,-2.755,0,0.0594,0.672,128.034,4,clare
Real Life - Ossian Remix,Mako,4,2LhvN68AkmtXQkwNI0lAkx,2017-04-14,24,https://i.scdn.co/image/ab67616d0000485129736732453dc75b86a25476,https://p.scdn.co/mp3-preview/f8d066ed4e97aa781fada7ab33ab750fdc069127?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.0524,0.67,0.825,5,0.00364,0.105,-5.419,1,0.0306,0.611,99.99,4,clare
Red (Taylor's Version),Taylor Swift,3,4OAuvHryIVv4kMDNSLuPt6,2021-11-12,76,https://i.scdn.co/image/ab67616d00004851318443aab3531a0558e79a4d,https://p.scdn.co/mp3-preview/23a932861372fabe3fff1bc448d9cc5f3e3364f5?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.00108,0.516,0.777,1,1.62e-06,0.0761,-4.908,0,0.0375,0.408,125.047,4,clare
Red Light,David Nail,3,66EhdSD4MPXk5ZXljDJWI6,2009,53,https://i.scdn.co/image/ab67616d000048519b657f3cc2d5b420ef92fed2,https://p.scdn.co/mp3-preview/53c356691588d7836040097bd6fb2973e20c8605?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.0917,0.387,0.804,9,1.98e-05,0.171,-2.601,1,0.0372,0.428,163.853,3,clare
Redefined (feat. Melanie Fontana & Novaspace) [Club Edit],tyDi,3,1pOjVQ65GHLlP4Acl9vwOa,2014-12-09,38,https://i.scdn.co/image/ab67616d000048514cd624e36d234488d464e48e,https://p.scdn.co/mp3-preview/b87c319a1289d328d0c8d9a679dd401b4ce8173f?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.0181,0.604,0.902,1,8.41e-06,0.0863,-3.994,1,0.0739,0.355,127.979,4,clare
Rehab,Rihanna,5,5X3ahLXhOw16BR09GjYPUT,2008-06-02,68,https://i.scdn.co/image/ab67616d00004851f9f27162ab1ed45b8d7a7e98,https://p.scdn.co/mp3-preview/b5e56609904c4876b9f082b782c867394248aed8?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.00321,0.583,0.792,1,4.92e-05,0.315,-5.894,1,0.0533,0.397,80.055,4,clare
Remember The Name (feat. Eminem & 50 Cent),Ed Sheeran,5,0AtP8EkGPn6SwxKDaUuXec,2019-07-12,65,https://i.scdn.co/image/ab67616d0000485173304ce0653c7758dd94b259,https://p.scdn.co/mp3-preview/43cef50e40bc2e530ad182543f16fc65d68b2878?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.135,0.852,0.666,11,0.0,0.798,-6.923,0,0.184,0.726,91.046,4,clare
Remind Me - Steve James Remix,Conrad Sewell,4,6gJOIyO799eFSN7JwRThHJ,2016-04-15,28,https://i.scdn.co/image/ab67616d00004851358cb7489c629ff25e35356f,https://p.scdn.co/mp3-preview/b03124fc1204c5da0c80aa69117e9f2dc36d1bdb?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.0339,0.479,0.832,4,0.000648,0.0947,-7.415,0,0.185,0.333,187.724,4,clare
Remind Me to Forget - Hook N Sling Remix,Kygo,7,0moiDyNUOMJ2G4TBajXfT4,2018-05-18,39,https://i.scdn.co/image/ab67616d00004851ad4874899bdaeccd882a5b04,https://p.scdn.co/mp3-preview/5ca357a902abb969f56f65f5a4da8c6e7c90a2b7?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.012,0.712,0.792,0,0.000282,0.285,-4.22,1,0.0366,0.621,105.002,4,clare
Rhapsody In Pink,Stela Cole,4,4joYxRhYy1p4w4OQbDaMpj,2022-07-29,52,https://i.scdn.co/image/ab67616d00004851e514b72aef0241a88d8e9515,https://p.scdn.co/mp3-preview/98763a2d776bd1c34513ba1d3c824d39710c3b79?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.00933,0.683,0.804,1,0.0,0.24,-5.308,1,0.124,0.487,101.033,4,clare
Rich Love (with Seeb),OneRepublic,10,7dOeiXeTSfA1ixaYmQcWu7,2017-07-14,64,https://i.scdn.co/image/ab67616d000048514f5e1977bd05425f3ea1a2bf,https://p.scdn.co/mp3-preview/1984e678b1e10db2465337fa385be94b61f217bb?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.167,0.401,0.872,1,0.0,0.362,-3.641,0,0.314,0.472,104.592,4,clare
Ride It,Regard,4,2tnVG71enUj33Ic2nFN6kZ,2019-07-26,79,https://i.scdn.co/image/ab67616d000048515c27813ae019011fcb370c78,https://p.scdn.co/mp3-preview/e9a833aa0e72fbe25b509018ee57f86f52065fd3?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.177,0.88,0.751,7,6.43e-05,0.106,-4.258,0,0.0874,0.884,117.948,4,clare
Ridin Solo - Njomza Remix,Hippie Sabotage,3,5iyFrZpv5f4oWQCWMKfj52,2014-09-16,48,https://i.scdn.co/image/ab67616d0000485117720116d4dc812119afa124,https://p.scdn.co/mp3-preview/d39a9419a4aca5f5943fa5010fa5ac07d4e2169f?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.00776,0.359,0.557,1,0.00434,0.475,-9.184,0,0.0959,0.0497,147.351,4,clare
Righteous,Juice WRLD,3,5dOxHHMOFAbG3VH23t0xNm,2020-07-10,75,https://i.scdn.co/image/ab67616d000048513e0698e4ae5ffb82a005aeeb,https://p.scdn.co/mp3-preview/0ef7801632ed74e96a340672599eaed70a6283d8?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.0417,0.706,0.625,0,0.0,0.129,-7.426,1,0.0314,0.225,142.948,4,clare
Rise,Jonas Blue,6,5ZSl6gDoV6bPPxzmLeneV9,2018-11-09,70,https://i.scdn.co/image/ab67616d000048515b6bcc59c3562a6f362344c6,https://p.scdn.co/mp3-preview/12599674fe843b13b56ce13aa167f11ebe009c1a?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.327,0.687,0.785,1,0.0,0.203,-4.65,1,0.0333,0.655,106.046,4,clare
Rocc Climbing (feat. Lil Yachty),Remble,4,5bBzkJE9BqYTL27webAUCw,2021-09-24,63,https://i.scdn.co/image/ab67616d00004851efb9470d8595fa27c4857491,https://p.scdn.co/mp3-preview/df5759e08fb0fd73e20fe082ef811b3055d9dd6a?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.316,0.832,0.656,4,2.13e-06,0.108,-7.492,0,0.375,0.562,100.032,4,clare
